Student_ID,Student_Name,Enrollment_Number,Grade_Level,Current_Semester,Academic_Year,Age,Section,Enrollment_Status,Admission_Date,Previous_Scores_Semester_Wise,Cumulative_GPA,Class_Participation_Score,Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Data_Entry_Date
STU01107,Student_0108,2023-CS-01108,2,4,2023-2024,20,D,Active,2023-06-19,62|67,5.8999999999999995,92,21,82,Medium,High,Yes,7,66,High,Yes,3,Low,Medium,Public,Positive,3,Yes,College,Near,Female,69,2025-12-03
STU01108,Student_0109,2021-CS-01109,4,8,2021-2022,24,C,Active,2021-08-21,55|49|56|62|58|59,5.699999999999999,85,22,67,Medium,Medium,Yes,7,72,High,Yes,3,Low,High,Public,Positive,2,No,Postgraduate,Moderate,Female,67,2025-12-03
STU01109,Student_0110,2022-CS-01110,3,6,2022-2023,24,B,Active,2022-06-27,49|59|59|62,5.8999999999999995,77,20,73,High,Medium,Yes,9,92,Medium,Yes,2,Medium,High,Public,Positive,3,No,College,Near,Male,69,2025-12-03
STU01110,Student_0111,2023-CS-01111,2,4,2023-2024,21,A,Active,2023-08-25,57|58,5.300000000000001,71,8,77,High,Medium,Yes,6,87,Medium,Yes,0,Low,Medium,Public,Neutral,2,No,High School,Moderate,Male,63,2025-12-03
STU01111,Student_0112,2022-CS-01112,3,6,2022-2023,24,C,Active,2022-07-20,53|50|64|68,5.699999999999999,69,20,72,Medium,Medium,No,9,66,Medium,Yes,3,Low,High,Private,Positive,3,No,Postgraduate,Near,Male,67,2025-12-03
STU01112,Student_0113,2023-CS-01113,2,4,2023-2024,20,C,Active,2023-07-22,60|62,5.6000000000000005,87,20,71,Low,High,Yes,7,62,High,Yes,2,Medium,Medium,Public,Negative,5,No,College,Near,Male,66,2025-12-03
STU01113,Student_0114,2021-CS-01114,4,8,2021-2022,24,D,Active,2021-07-23,67|76|63|70|66|78,6.8999999999999995,82,35,99,High,High,Yes,7,85,Low,Yes,2,Medium,High,Private,Neutral,2,No,Postgraduate,Near,Female,79,2025-12-03
STU01114,Student_0115,2022-CS-01115,3,6,2022-2023,22,A,On-Leave,2022-07-26,55|59|60|66,5.4,65,19,66,Medium,Medium,No,8,74,Medium,Yes,1,High,Medium,Public,Neutral,3,No,High School,Near,Female,64,2025-12-03
STU01115,Student_0116,2023-CS-01116,2,4,2023-2024,20,B,Active,2023-07-26,71|75,6.3,85,22,89,High,High,Yes,6,80,Medium,Yes,1,High,High,Public,Positive,3,No,High School,Near,Female,73,2025-12-03
STU01116,Student_0117,2020-CS-01117,4,8,2020-2021,24,A,Active,2020-06-12,45|58|51|53|60|62,5.300000000000001,79,20,60,Low,High,No,7,82,High,Yes,2,Low,High,Public,Positive,4,Yes,High School,Near,Male,63,2025-12-03
STU01117,Student_0118,2021-CS-01118,4,7,2021-2022,23,B,On-Leave,2021-06-28,47|54|64|51|68|61,5.5,76,13,84,Medium,Medium,No,5,78,Medium,Yes,1,Low,High,Public,Positive,2,No,High School,Near,Male,65,2025-12-03
STU01118,Student_0119,2023-CS-01119,2,4,2023-2024,21,D,Active,2023-08-01,57|64,6.3,100,27,97,Low,High,Yes,8,81,Medium,Yes,0,High,Medium,Public,Positive,5,No,High School,Near,Female,73,2025-12-03
STU01119,Student_0120,2020-CS-01120,4,8,2020-2021,24,D,Active,2020-06-06,53|56|61|50|66|62,6.0,58,25,72,High,High,Yes,8,94,Low,Yes,2,Low,Medium,Private,Positive,4,No,College,Moderate,Female,70,2025-12-03
STU01120,Student_0121,2023-CS-01121,2,3,2023-2024,21,B,Active,2023-07-25,70|64,5.8,81,25,67,High,Medium,No,9,93,High,Yes,2,Low,High,Public,Positive,3,Yes,High School,Near,Female,68,2025-12-03
STU01121,Student_0122,2020-CS-01122,4,8,2020-2021,22,A,Active,2020-06-24,57|60|62|56|58|61,5.5,89,15,86,Medium,Medium,Yes,7,57,Medium,Yes,1,Medium,Medium,Public,Negative,3,No,College,Near,Male,65,2025-12-03
STU01122,Student_0123,2021-CS-01123,4,8,2021-2022,24,D,Active,2021-07-15,62|58|62|66|62|64,6.1,100,28,89,Low,High,Yes,9,79,High,Yes,0,Low,Medium,Private,Positive,1,No,College,Moderate,Female,71,2025-12-03
STU01123,Student_0124,2022-CS-01124,3,5,2022-2023,24,B,Active,2022-08-25,55|57|62|65,5.4,69,12,88,Low,Medium,No,6,72,Low,Yes,2,Medium,Medium,Public,Positive,2,No,College,Far,Male,64,2025-12-03
STU01124,Student_0125,2020-CS-01125,4,7,2020-2021,22,D,Active,2020-06-13,50|53|55|69|63|66,5.8,75,24,73,Medium,High,Yes,8,64,Medium,Yes,4,High,Medium,Private,Neutral,3,Yes,College,Moderate,Male,68,2025-12-03
STU01125,Student_0126,2023-CS-01126,2,4,2023-2024,20,A,Active,2023-07-01,65|63,5.8999999999999995,56,33,70,Medium,Medium,Yes,6,82,Low,Yes,1,Low,High,Public,Neutral,4,No,College,Near,Male,69,2025-12-03
STU01126,Student_0127,2021-CS-01127,4,7,2021-2022,24,C,Active,2021-06-24,64|61|61|57|59|65,5.8999999999999995,90,14,98,Medium,Medium,No,7,76,Medium,Yes,0,Medium,High,Private,Positive,4,No,College,Moderate,Female,69,2025-12-03
STU01127,Student_0128,2020-CS-01128,4,7,2020-2021,24,B,Active,2020-06-05,53|53|59|61|65|64,5.8999999999999995,97,17,97,Medium,Medium,No,8,89,Medium,Yes,1,Low,,Public,Neutral,4,No,High School,Far,Male,69,2025-12-03
STU01128,Student_0129,2023-CS-01129,2,4,2023-2024,21,B,Active,2023-08-19,57|60,5.699999999999999,69,21,78,Medium,Medium,Yes,10,55,Medium,Yes,1,High,Low,Private,Positive,2,No,College,Near,Male,67,2025-12-03
STU01129,Student_0130,2023-CS-01130,2,4,2023-2024,20,C,Active,2023-06-19,70|59,5.8,73,17,94,Low,Medium,Yes,8,65,Low,Yes,4,Medium,Medium,Public,Neutral,6,No,High School,Far,Female,68,2025-12-03
STU01130,Student_0131,2023-CS-01131,2,4,2023-2024,21,D,Active,2023-06-23,61|64,5.4,86,11,78,Medium,High,Yes,8,51,Medium,Yes,2,Low,Medium,Public,Neutral,3,No,Postgraduate,Near,Male,64,2025-12-03
STU01131,Student_0132,2020-CS-01132,4,8,2020-2021,22,B,Active,2020-08-02,53|64|60|69|58|60,5.6000000000000005,62,20,77,Medium,Medium,No,6,87,Low,Yes,0,Low,High,Public,Positive,4,No,High School,Near,Female,66,2025-12-03
STU01132,Student_0133,2020-CS-01133,4,7,2020-2021,22,D,Active,2020-07-10,53|51|63|58|53|52,5.300000000000001,59,14,66,High,Low,No,7,96,Medium,Yes,3,Low,High,Public,Negative,3,No,High School,Near,Male,63,2025-12-03
STU01133,Student_0134,2020-CS-01134,4,7,2020-2021,25,A,Active,2020-07-14,53|55|59|66|67|61,5.6000000000000005,82,23,77,Medium,Medium,Yes,7,79,Medium,Yes,0,Low,High,Public,Neutral,2,No,High School,Moderate,Male,66,2025-12-03
STU01134,Student_0135,2022-CS-01135,3,5,2022-2023,21,A,Active,2022-06-28,51|53|58|62,5.6000000000000005,78,14,81,Medium,Medium,No,9,81,Medium,Yes,1,Low,High,Private,Negative,3,No,Postgraduate,Near,Female,66,2025-12-03
STU01135,Student_0136,2020-CS-01136,4,8,2020-2021,23,B,Active,2020-08-10,56|52|60|62|63|59,5.699999999999999,43,29,61,Medium,High,Yes,7,52,Low,Yes,3,Low,Medium,Private,Positive,3,No,College,Near,Female,67,2025-12-03
STU01136,Student_0137,2020-CS-01137,4,7,2020-2021,23,B,Active,2020-07-05,55|65|58|44|67|59,5.5,67,15,78,High,High,No,9,75,Low,Yes,1,Low,Medium,Public,Negative,1,No,High School,Near,Male,65,2025-12-03
STU01137,Student_0138,2020-CS-01138,4,8,2020-2021,25,B,Active,2020-07-17,67|58|51|51|71|71,5.8,93,18,91,Low,Medium,Yes,5,76,Medium,Yes,1,Medium,Medium,Public,Neutral,3,No,High School,Near,Female,68,2025-12-03
STU01138,Student_0139,2022-CS-01139,3,6,2022-2023,22,A,Active,2022-07-08,71|62|63|64,5.8,100,25,87,Medium,Low,No,9,52,High,Yes,1,Low,High,Private,Positive,2,No,High School,Near,Male,68,2025-12-03
STU01139,Student_0140,2020-CS-01140,4,7,2020-2021,24,D,On-Leave,2020-08-23,49|53|58|54|52|63,5.5,78,13,85,High,Medium,No,6,89,Medium,Yes,0,High,Medium,Private,Neutral,1,Yes,High School,Near,Male,65,2025-12-03
STU01140,Student_0141,2023-CS-01141,2,3,2023-2024,23,D,Active,2023-07-11,62|52,6.1,100,21,96,Medium,Medium,No,8,64,High,Yes,2,Medium,High,Public,Neutral,0,No,College,Near,Male,71,2025-12-03
STU01141,Student_0142,2020-CS-01142,4,8,2020-2021,23,C,Active,2020-07-22,55|49|60|62|62|75,5.5,77,28,61,Medium,High,No,6,86,High,Yes,1,Low,Medium,Private,Negative,3,Yes,Postgraduate,Far,Male,65,2025-12-03
STU01142,Student_0143,2023-CS-01143,2,3,2023-2024,21,D,Active,2023-06-23,59|60,5.4,75,10,82,Medium,Low,No,8,70,Medium,Yes,3,Low,High,Public,Positive,1,Yes,Postgraduate,Near,Female,64,2025-12-03
STU01143,Student_0144,2023-CS-01144,2,4,2023-2024,22,A,Active,2023-07-06,71|69,6.2,90,21,91,High,Medium,No,6,100,Medium,Yes,0,High,Medium,Private,Neutral,2,No,Postgraduate,Near,Female,72,2025-12-03
STU01144,Student_0145,2023-CS-01145,2,4,2023-2024,23,C,Active,2023-08-08,66|56,5.5,86,22,82,Medium,Medium,No,9,61,Medium,Yes,2,Low,Medium,Public,Negative,2,Yes,High School,Near,Female,65,2025-12-03
STU01145,Student_0146,2022-CS-01146,3,5,2022-2023,23,A,Active,2022-06-13,51|63|56|67,5.6000000000000005,86,25,73,Medium,High,No,8,53,High,No,0,Low,High,Private,Negative,5,No,Postgraduate,Near,Female,66,2025-12-03
STU01146,Student_0147,2022-CS-01147,3,5,2022-2023,24,D,Active,2022-08-16,54|51|58|52,5.1,67,13,65,Low,High,No,6,99,Medium,Yes,0,Low,Medium,Private,Negative,4,No,High School,Near,Male,61,2025-12-03
STU01147,Student_0148,2022-CS-01148,3,5,2022-2023,24,D,Active,2022-08-05,55|60|64|64,5.8,92,12,96,Low,High,Yes,8,62,Medium,Yes,2,Medium,High,Public,Negative,3,No,College,Near,Female,68,2025-12-03
STU01148,Student_0149,2020-CS-01149,4,7,2020-2021,22,A,Active,2020-08-23,59|60|68|62|70|71,5.8999999999999995,68,23,79,High,High,Yes,8,82,Low,Yes,3,Medium,Medium,Public,Negative,3,Yes,Postgraduate,Moderate,Female,69,2025-12-03
STU01149,Student_0150,2023-CS-01150,2,4,2023-2024,21,C,Active,2023-08-02,79|69,6.2,91,22,95,Medium,High,Yes,6,69,Medium,Yes,1,Low,Medium,Public,Positive,3,No,College,Near,Female,72,2025-12-03
STU01150,Student_0151,2022-CS-01151,3,5,2022-2023,22,D,Active,2022-08-14,60|71|68|75,6.1,81,22,83,Medium,High,Yes,5,82,Medium,Yes,2,Low,High,Public,Positive,3,No,Postgraduate,Near,Female,71,2025-12-03
STU01151,Student_0152,2022-CS-01152,3,5,2022-2023,21,D,On-Leave,2022-07-12,65|53|67|69,6.0,74,22,87,High,High,No,5,80,Low,Yes,2,Low,High,Public,Negative,3,No,High School,Near,Female,70,2025-12-03
STU01152,Student_0153,2020-CS-01153,4,7,2020-2021,24,A,Active,2020-07-19,56|57|52|66|65|71,5.8,74,16,92,Medium,High,Yes,5,85,Low,Yes,1,Low,Medium,Public,Neutral,2,No,High School,Moderate,Male,68,2025-12-03
STU01153,Student_0154,2022-CS-01154,3,5,2022-2023,21,A,Active,2022-06-20,51|63|61|65,5.699999999999999,80,21,86,Low,Medium,Yes,5,51,Medium,Yes,2,Low,High,Public,Positive,2,No,High School,Moderate,Female,67,2025-12-03
STU01154,Student_0155,2020-CS-01155,4,8,2020-2021,23,A,Active,2020-06-10,54|60|59|56|64|64,5.8,70,22,76,Medium,Medium,Yes,8,92,Medium,Yes,1,Low,High,Public,Neutral,4,No,High School,Near,Female,68,2025-12-03
STU01155,Student_0156,2021-CS-01156,4,8,2021-2022,23,C,Active,2021-06-22,55|42|63|60|57|70,5.8,76,16,81,Medium,Medium,Yes,8,74,Medium,Yes,3,Medium,Medium,Public,Positive,2,No,Postgraduate,Near,Female,68,2025-12-03
STU01156,Student_0157,2022-CS-01157,3,6,2022-2023,21,C,Active,2022-08-13,67|64|62|70,6.2,89,31,92,Medium,Medium,Yes,4,76,Medium,Yes,2,Medium,High,Public,Positive,4,Yes,High School,Far,Male,72,2025-12-03
STU01157,Student_0158,2021-CS-01158,4,7,2021-2022,22,D,Active,2021-08-01,53|59|54|64|58|56,5.5,53,23,75,Low,High,No,6,71,Low,Yes,0,Medium,Medium,Public,Neutral,2,No,College,Near,Male,65,2025-12-03
STU01158,Student_0159,2020-CS-01159,4,7,2020-2021,22,D,Active,2020-07-11,48|55|57|61|61|68,5.6000000000000005,62,13,76,Medium,High,No,5,99,Low,Yes,2,Medium,Medium,Private,Positive,4,No,High School,Near,Female,66,2025-12-03
STU01159,Student_0160,2023-CS-01160,2,4,2023-2024,21,B,Active,2023-06-24,59|53,5.5,73,24,64,Medium,Medium,Yes,8,90,High,Yes,0,Low,High,Public,Negative,3,No,High School,Near,Male,65,2025-12-03
STU01160,Student_0161,2022-CS-01161,3,5,2022-2023,21,B,Active,2022-08-19,58|50|64|70,5.699999999999999,87,14,97,Medium,Medium,Yes,6,66,Medium,Yes,2,Medium,Medium,Public,Negative,3,Yes,College,Near,Female,67,2025-12-03
STU01161,Student_0162,2020-CS-01162,4,7,2020-2021,22,A,Active,2020-06-26,49|63|62|66|62|59,5.6000000000000005,54,25,64,Medium,High,No,5,89,Low,Yes,2,Medium,Medium,Public,Neutral,4,No,College,Far,Male,66,2025-12-03
STU01162,Student_0163,2023-CS-01163,2,3,2023-2024,22,A,Active,2023-08-12,68|63,5.8999999999999995,66,27,86,Medium,Medium,No,7,72,Low,Yes,1,Medium,High,Public,Positive,4,No,High School,Far,Male,69,2025-12-03
STU01163,Student_0164,2023-CS-01164,2,4,2023-2024,20,B,On-Leave,2023-06-17,62|63,5.6000000000000005,62,15,77,Medium,Medium,Yes,8,94,Low,Yes,0,High,High,Public,Positive,3,No,College,Moderate,Male,66,2025-12-03
STU01164,Student_0165,2021-CS-01165,4,7,2021-2022,23,A,Active,2021-07-18,62|62|60|53|61|70,5.8999999999999995,75,26,76,Medium,High,Yes,6,52,Medium,Yes,4,High,Low,Public,Neutral,3,No,High School,Near,Male,69,2025-12-03
STU01165,Student_0166,2020-CS-01166,4,7,2020-2021,24,B,Active,2020-08-08,56|49|49|61|57|60,5.699999999999999,92,22,87,High,Low,Yes,7,68,Medium,No,0,Low,Medium,Public,Neutral,2,No,High School,Near,Male,67,2025-12-03
STU01166,Student_0167,2023-CS-01167,2,3,2023-2024,23,B,Active,2023-07-15,65|70,5.6000000000000005,66,25,63,High,Medium,Yes,6,71,Medium,Yes,1,Medium,Low,Private,Positive,3,No,High School,Near,Male,66,2025-12-03
STU01167,Student_0168,2022-CS-01168,3,5,2022-2023,22,D,Active,2022-06-08,59|64|66|68,6.1,77,31,84,Medium,Medium,Yes,9,87,Medium,Yes,2,Low,Medium,Private,Neutral,3,No,College,Far,Male,71,2025-12-03
STU01168,Student_0169,2022-CS-01169,3,6,2022-2023,22,C,Active,2022-08-04,62|67|62|60,6.0,90,19,91,High,Low,No,6,59,Medium,Yes,5,Medium,High,Public,Neutral,4,No,College,Moderate,Male,70,2025-12-03
STU01169,Student_0170,2021-CS-01170,4,8,2021-2022,25,C,Active,2021-06-08,67|66|57|65|72|72,6.1,84,15,93,High,Medium,No,6,64,Medium,Yes,2,Medium,High,Public,Positive,4,No,Postgraduate,Near,Male,71,2025-12-03
STU01170,Student_0171,2023-CS-01171,2,3,2023-2024,21,D,Active,2023-06-16,64|63,5.6000000000000005,88,15,67,Medium,Medium,Yes,7,86,High,Yes,1,High,Medium,Private,Positive,3,No,Postgraduate,Near,Male,66,2025-12-03
STU01171,Student_0172,2020-CS-01172,4,8,2020-2021,25,A,Active,2020-06-09,63|58|56|65|63|66,5.699999999999999,100,15,96,Medium,Medium,No,7,54,High,No,3,Medium,High,Public,Negative,2,No,High School,Near,Male,67,2025-12-03
STU01172,Student_0173,2022-CS-01173,3,5,2022-2023,24,B,Active,2022-07-08,59|62|57|56,5.6000000000000005,85,20,86,High,Low,No,8,60,Medium,Yes,1,Medium,Medium,Public,Neutral,4,Yes,College,Far,Female,66,2025-12-03
STU01173,Student_0174,2023-CS-01174,2,3,2023-2024,21,D,Active,2023-08-27,75|71,6.2,79,22,95,Medium,High,No,9,88,Low,Yes,0,Low,High,Public,Positive,2,No,Postgraduate,Near,Male,72,2025-12-03
STU01174,Student_0175,2023-CS-01175,2,3,2023-2024,20,A,Active,2023-08-07,67|57,5.8,84,22,79,Medium,Medium,No,9,94,Medium,Yes,1,Medium,Medium,Public,Positive,3,No,High School,Near,Male,68,2025-12-03
STU01175,Student_0176,2021-CS-01176,4,8,2021-2022,22,A,Active,2021-06-06,62|56|56|62|60|66,5.8999999999999995,80,25,82,Medium,Medium,No,6,86,Medium,No,3,Low,High,Public,Positive,3,No,High School,Near,Female,69,2025-12-03
STU01176,Student_0177,2022-CS-01177,3,6,2022-2023,24,B,Active,2022-06-14,62|70|74|76,6.1,78,20,97,Medium,Medium,Yes,7,76,Low,Yes,2,Low,Low,Private,Positive,3,No,Postgraduate,Near,Male,71,2025-12-03
STU01177,Student_0178,2022-CS-01178,3,5,2022-2023,23,B,On-Leave,2022-07-04,50|59|54|62,6.0,78,29,96,Medium,Medium,Yes,9,55,Low,No,0,Medium,Medium,Public,Neutral,2,No,Postgraduate,Far,Female,70,2025-12-03
STU01178,Student_0179,2020-CS-01179,4,7,2020-2021,25,B,Active,2020-06-05,51|59|56|58|63|56,5.699999999999999,88,18,78,Medium,Medium,No,9,91,High,Yes,2,High,Low,Public,Neutral,4,No,College,Far,Female,67,2025-12-03
STU01179,Student_0180,2022-CS-01180,3,6,2022-2023,24,C,Active,2022-07-25,56|60|63|67,5.8999999999999995,68,36,71,Medium,Medium,Yes,6,56,Medium,Yes,2,High,Medium,Public,Positive,2,No,High School,Far,Male,69,2025-12-03
STU01180,Student_0181,2020-CS-01181,4,7,2020-2021,25,B,Active,2020-07-09,60|59|53|57|59|60,5.5,61,24,76,Low,High,No,8,69,Low,Yes,2,Medium,Medium,Public,Neutral,1,No,High School,Moderate,Male,65,2025-12-03
STU01181,Student_0182,2022-CS-01182,3,5,2022-2023,21,D,Active,2022-06-21,58|49|65|71,5.5,75,15,76,High,High,No,8,53,Medium,Yes,1,Low,Medium,Public,Neutral,4,No,College,Near,Male,65,2025-12-03
STU01182,Student_0183,2021-CS-01183,4,7,2021-2022,22,A,Active,2021-08-18,50|52|56|63|58|66,5.4,58,14,71,Medium,Medium,Yes,8,85,Low,Yes,2,Medium,High,Public,Neutral,4,No,High School,Near,Male,64,2025-12-03
STU01183,Student_0184,2022-CS-01184,3,5,2022-2023,21,C,Active,2022-07-07,57|68|57|51,5.300000000000001,54,23,71,Low,Low,Yes,9,75,Low,Yes,1,Low,Medium,Public,Negative,2,No,College,Near,Male,63,2025-12-03
STU01184,Student_0185,2020-CS-01185,4,7,2020-2021,25,A,Active,2020-08-27,49|59|66|59|63|70,5.8999999999999995,82,19,94,Low,Medium,Yes,5,95,Medium,Yes,3,Low,Low,Public,Positive,2,No,High School,Moderate,Male,69,2025-12-03
STU01185,Student_0186,2020-CS-01186,4,8,2020-2021,24,A,Active,2020-07-06,47|50|50|63|67|54,5.4,72,24,63,Medium,Low,Yes,6,57,Medium,Yes,1,Low,High,Private,Neutral,5,No,College,Near,Female,64,2025-12-03
STU01186,Student_0187,2021-CS-01187,4,8,2021-2022,22,A,Active,2021-06-08,59|69|65|63|60|75,6.2,92,23,87,High,High,Yes,8,91,High,Yes,0,High,Medium,Private,Positive,3,No,High School,Moderate,Male,72,2025-12-03
STU01187,Student_0188,2022-CS-01188,3,5,2022-2023,22,C,Active,2022-06-12,56|49|64|52,5.300000000000001,72,20,67,Low,Medium,Yes,7,76,Medium,Yes,0,Medium,Medium,Public,Neutral,4,No,High School,Near,Male,63,2025-12-03
STU01188,Student_0189,2022-CS-01189,3,6,2022-2023,22,A,Active,2022-06-11,54|56|68|60,5.4,57,15,74,Low,High,Yes,4,68,Low,Yes,3,Low,Medium,Public,Positive,3,No,High School,Near,Female,64,2025-12-03
STU01189,Student_0190,2021-CS-01190,4,7,2021-2022,23,C,Active,2021-06-13,50|47|52|53|56|62,5.4,65,11,62,Medium,High,Yes,5,82,Medium,Yes,3,High,Medium,Private,Neutral,4,No,College,Moderate,Male,64,2025-12-03
STU01190,Student_0191,2022-CS-01191,3,6,2022-2023,24,B,Active,2022-06-05,46|53|62|65,5.699999999999999,75,17,71,Medium,Medium,Yes,8,90,Medium,Yes,5,Medium,Medium,Public,Positive,1,No,Postgraduate,Far,Male,67,2025-12-03
STU01191,Student_0192,2022-CS-01192,3,6,2022-2023,22,C,Active,2022-06-27,61|64|64|68,6.1,70,25,91,Medium,Medium,No,8,72,Low,Yes,2,Medium,High,Public,Positive,0,No,Postgraduate,Near,Male,71,2025-12-03
STU01192,Student_0193,2020-CS-01193,4,8,2020-2021,25,B,Active,2020-06-11,60|62|58|68|66|74,6.0,99,21,95,Medium,Medium,No,5,62,High,Yes,1,Medium,Low,Public,Positive,4,No,High School,Near,Male,70,2025-12-03
STU01193,Student_0194,2022-CS-01194,3,6,2022-2023,22,D,Active,2022-06-27,60|47|52|63,5.1,60,13,69,Medium,Low,Yes,9,96,Low,Yes,0,High,Medium,Private,Neutral,4,No,High School,Far,Female,61,2025-12-03
STU01194,Student_0195,2022-CS-01195,3,5,2022-2023,23,B,Active,2022-06-16,50|68|61|67,5.699999999999999,66,21,79,Medium,High,Yes,7,66,Low,Yes,2,Low,Medium,Public,Negative,4,No,College,Moderate,Male,67,2025-12-03
STU01195,Student_0196,2021-CS-01196,4,8,2021-2022,25,B,Active,2021-08-03,59|55|69|79|65|68,6.2,78,22,79,High,Medium,No,5,100,Medium,Yes,4,High,High,Public,Negative,3,No,College,Near,Male,72,2025-12-03
STU01196,Student_0197,2021-CS-01197,4,7,2021-2022,23,D,Active,2021-07-12,40|62|62|51|51|54,5.6000000000000005,80,15,95,Low,Low,Yes,6,88,Low,Yes,1,Low,Medium,Public,Negative,5,No,High School,Near,Male,66,2025-12-03
STU01197,Student_0198,2023-CS-01198,2,3,2023-2024,20,D,Active,2023-07-18,69|71,6.0,89,21,91,Medium,High,Yes,5,84,Medium,Yes,1,High,Low,Public,Neutral,2,No,High School,Near,Male,70,2025-12-03
STU01198,Student_0199,2020-CS-01199,4,7,2020-2021,25,D,Active,2020-07-02,50|59|59|59|67|58,5.699999999999999,94,20,81,High,Medium,Yes,6,51,High,No,3,Medium,Medium,Public,Neutral,4,Yes,High School,Near,Male,67,2025-12-03
STU01199,Student_0200,2022-CS-01200,3,6,2022-2023,21,B,Active,2022-08-09,64|57|71|59,5.699999999999999,83,13,87,High,Low,Yes,4,72,Medium,Yes,2,Medium,High,Public,Neutral,3,No,High School,Moderate,Female,67,2025-12-03
STU01200,Student_0201,2022-CS-01201,3,6,2022-2023,21,A,Active,2022-08-23,61|65|67|71,6.1,94,22,94,Low,Medium,Yes,7,75,High,Yes,2,High,Medium,Public,Neutral,2,No,College,Near,Female,71,2025-12-03
STU01201,Student_0202,2023-CS-01202,2,4,2023-2024,20,B,Active,2023-06-09,55|63,5.6000000000000005,64,23,60,High,Medium,Yes,8,69,Medium,Yes,1,Low,Medium,Private,Positive,4,No,College,Near,Male,66,2025-12-03
STU01202,Student_0203,2022-CS-01203,3,6,2022-2023,21,D,Active,2022-06-05,60|59|66|59,5.8,70,26,76,Medium,Medium,Yes,5,57,Medium,Yes,1,Medium,Medium,Public,Positive,4,No,High School,Near,Male,68,2025-12-03
STU01203,Student_0204,2020-CS-01204,4,7,2020-2021,23,A,Active,2020-08-27,60|60|64|75|77|78,6.4,93,26,96,Medium,Medium,Yes,7,68,Medium,Yes,3,High,Medium,Private,Positive,3,No,College,Near,Female,74,2025-12-03
STU01204,Student_0205,2023-CS-01205,2,3,2023-2024,21,B,Active,2023-08-22,57|66,5.4,85,12,90,Medium,Low,Yes,6,54,Medium,No,1,High,Medium,Public,Neutral,3,No,High School,Near,Male,64,2025-12-03
STU01205,Student_0206,2020-CS-01206,4,7,2020-2021,25,B,Active,2020-07-11,53|55|56|67|67|66,5.5,71,14,82,Medium,Medium,No,8,65,Medium,Yes,1,Low,Medium,Private,Positive,3,No,College,Near,Male,65,2025-12-03
STU01206,Student_0207,2023-CS-01207,2,4,2023-2024,23,B,Active,2023-07-10,61|64,5.6000000000000005,79,23,81,Low,Medium,Yes,4,54,Medium,Yes,1,Low,Medium,Public,Neutral,3,No,College,Near,Male,66,2025-12-03
STU01207,Student_0208,2023-CS-01208,2,4,2023-2024,23,A,Active,2023-06-03,64|61,5.6000000000000005,56,23,74,Medium,High,Yes,8,88,Low,Yes,0,Medium,High,Public,Negative,3,Yes,High School,Near,Male,66,2025-12-03
STU01208,Student_0209,2021-CS-01209,4,8,2021-2022,23,D,Active,2021-08-20,60|53|61|50|61|76,5.8,86,23,81,Medium,Low,No,4,84,Medium,Yes,2,Medium,Medium,Public,Positive,5,No,High School,Near,Male,68,2025-12-03
STU01209,Student_0210,2020-CS-01210,4,8,2020-2021,25,A,On-Leave,2020-06-12,71|75|66|72|80|79,6.800000000000001,73,43,86,High,Medium,Yes,7,97,Medium,Yes,2,Medium,High,Public,Positive,1,No,High School,Near,Female,78,2025-12-03
STU01210,Student_0211,2022-CS-01211,3,5,2022-2023,21,B,Active,2022-07-28,61|69|57|64,5.699999999999999,57,23,77,Medium,High,Yes,6,69,Low,Yes,1,Medium,Medium,Private,Positive,2,No,High School,Moderate,Female,67,2025-12-03
STU01211,Student_0212,2022-CS-01212,3,5,2022-2023,22,B,Active,2022-06-05,57|62|75|67,6.4,80,27,89,Medium,High,Yes,6,89,Medium,Yes,3,Medium,Medium,Private,Positive,3,No,High School,Near,Male,74,2025-12-03
STU01212,Student_0213,2020-CS-01213,4,8,2020-2021,25,D,Active,2020-07-08,65|72|65|70|73|65,6.4,100,26,94,Medium,High,No,5,79,High,Yes,1,Low,High,Public,Positive,2,No,Postgraduate,Near,Male,74,2025-12-03
STU01213,Student_0214,2022-CS-01214,3,6,2022-2023,21,C,Active,2022-08-26,50|50|55|63,5.2,53,24,66,Medium,Low,No,9,82,Low,Yes,1,Medium,Medium,Public,Neutral,2,Yes,High School,Near,Female,62,2025-12-03
STU01214,Student_0215,2022-CS-01215,3,6,2022-2023,24,B,Active,2022-06-16,55|59|56|70,5.6000000000000005,81,18,78,High,Medium,Yes,5,77,Medium,No,2,Medium,Medium,Public,Neutral,4,No,High School,Far,Male,66,2025-12-03
STU01215,Student_0216,2020-CS-01216,4,8,2020-2021,24,C,Active,2020-08-03,54|66|61|55|64|61,5.8999999999999995,85,25,76,Medium,Medium,Yes,5,89,High,Yes,3,Medium,High,Public,Neutral,3,No,High School,Far,Female,69,2025-12-03
